"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         217,      -7.852567501,      -7.964289411,      -8.057589796,      -7.664469543,       -9.90474053,      -3.655199951
          0,           0,         218,      -7.908523026,      -8.036905843,      -8.100324582,      -7.721909083,      -9.883197275,      -3.637645415
          0,           0,         219,      -7.967088022,      -8.109486131,      -8.150475273,      -7.782850171,      -9.861099794,      -3.618539352
          0,           0,         220,      -8.028600953,      -8.182400243,      -8.202139383,      -7.847394548,      -9.838709257,      -3.597610445
          0,           0,         221,      -8.084031998,       -8.24738164,      -8.247359355,      -7.905602623,      -9.816255008,      -3.575204947
          0,           0,         222,      -8.129471323,      -8.295992392,      -8.286289875,      -7.953386995,      -9.793938327,      -3.551929395
          0,           0,         223,       -8.16868929,      -8.327171959,      -8.320373915,       -7.99459989,      -9.771938267,      -3.528446987
          0,           0,         224,      -8.203520441,      -8.343461288,      -8.350499625,      -8.031330549,      -9.750418306,      -3.505412351
          0,           0,         225,      -8.238125675,      -8.355010478,      -8.377197473,      -8.067377761,      -9.729531821,      -3.483391303
          0,           0,         226,      -8.272945874,      -8.363157907,      -8.400840325,      -8.103301478,      -9.709423448,      -3.462821326
          0,           0,         227,      -8.306684082,      -8.368624211,      -8.422017436,      -8.137944517,      -9.690230394,      -3.443988741
          0,           0,         228,      -8.333754799,      -8.370407169,      -8.442112038,      -8.165446984,      -9.672066598,      -3.427004323
          0,           0,         229,       -8.31319752,      -8.364065817,      -8.475083193,      -8.145361714,      -9.655009349,      -3.411649355
          0,           0,         230,      -8.327981334,      -8.363402976,      -8.534706085,      -8.162238988,      -9.639084638,      -3.398068669
          0,           0,         231,      -8.313310083,      -8.357082299,       -8.58319551,      -8.149714564,      -9.624247811,      -3.386222144
          0,           0,         232,      -8.301910833,      -8.357423952,      -8.624680729,       -8.13945088,      -9.610407492,      -3.377026605
